,smoothing,normalization,wsize,memory,thres,F1,FPR,RFPR,Prec,Rec,tot_pred,tot_labels,tot_correctly_pred
35,1,0,251,1800,0.06,0.8205736298894662,0.023697988425910775,40.83628678613743,0.8193277309203093,0.9677419352437364,476.0,403,390.0
36,0,0,51,400,0.16,0.17249252053948314,0.08184072747087791,1.8798215824824467,0.17270194981261783,0.15384615380797861,359.0,403,62.0
37,1,1,301,1200,0.03,0.5941782979963591,0.07660512537678134,13.053939791096234,0.5917767987383588,0.9999999997518609,681.0,403,403.0
38,0,1,25,1600,0.21,0.05536907583091067,0.11766326811469653,0.5272221969562395,0.05530973450103767,0.06203473943870105,452.0,403,25.0
39,0,0,51,1200,0.19,0.9360342028581153,0.0,1265508.6845495014,0.9999999980392157,0.12655086845495014,51.0,403,51.0
40,1,1,151,1200,0.04,0.49997518195002916,0.08321851749564016,8.945316512899446,0.49833887034911317,0.7444168732644126,602.0,403,300.0
41,0,1,301,200,0.02,0.364071359375796,0.08542298153525978,5.141537244178132,0.3634496919171561,0.4392059552260035,487.0,403,177.0
42,1,0,125,200,0.11,0.1383765327928946,0.434554973810015,1.4332562694616142,0.1373085339093376,0.6228287839645585,1828.0,403,251.0
43,0,1,101,800,0.03,0.08827213449688708,0.7153485808565625,0.8637270485627042,0.08752196836247726,0.6178660048094625,2845.0,403,249.0
44,0,1,275,800,0.01,0.12609237192191025,0.777349131970864,1.2864230883929686,0.12499999999612284,0.9999999997518609,3224.0,403,403.0
45,0,1,51,2000,0.09,0.07622303749821696,0.17442821713490142,0.7397437534910442,0.07591240874804199,0.12903225803249818,685.0,403,52.0
46,1,1,251,200,0.04,0.15494416380719117,0.24827776246215824,1.6390824646313549,0.15399061031417927,0.4069478907178789,1065.0,403,164.0
47,0,1,51,1800,0.09,0.06139227379990521,0.21603747588272149,0.5857817462442263,0.06107784430406254,0.12655086845495014,835.0,403,51.0
48,1,1,75,1800,0.12,0.9626869825233426,0.0,2034739.4535893947,0.9999999987804878,0.20347394535893945,82.0,403,82.0
49,1,0,275,1000,0.05,0.5184818248785802,0.09920088178288232,9.60528394632147,0.5161290321886923,0.9528535977784481,744.0,403,384.0
50,0,1,51,800,0.09,0.0471689966781839,0.28575365113569157,0.4428668668459818,0.046874999995691634,0.12655086845495014,1088.0,403,51.0
51,0,1,175,1200,0.01,0.14352103445321363,0.6693303940295032,1.4940302416697935,0.14230225988198086,0.9999999997518609,2832.0,403,403.0
52,0,1,201,1200,0.01,0.14352103445321363,0.6693303940295032,1.4940302416697935,0.14230225988198086,0.9999999997518609,2832.0,403,403.0
53,0,1,51,1200,0.09,0.05181932080200436,0.25874896665035135,0.48908724616177585,0.05151515150994797,0.12655086845495014,990.0,403,51.0
54,0,0,201,400,0.04,0.16579341409334042,0.16726370900613768,1.780222219469118,0.16506189818912492,0.2977667493057651,727.0,403,120.0
55,1,1,225,1400,0.03,0.4567136349155753,0.10471204188193134,7.512027563810742,0.4548063127037581,0.7866004960827294,697.0,403,317.0
56,0,1,201,1600,0.02,0.7783819711202594,0.02480022044572058,31.617297374094417,0.7783251229610036,0.7841191065051814,406.0,403,316.0
57,1,1,251,200,0.04,0.11094215079112321,0.3651143565619974,1.1145762196046545,0.1101410342437783,0.4069478907178789,1489.0,403,164.0
58,1,0,75,600,0.12,0.009251422906975802,0.17773491319433082,0.08376704847125271,0.009216589860335394,0.014888337465288252,651.0,403,6.0
59,0,1,251,1800,0.01,0.18203242324654761,0.5039955910580327,1.9841439470495708,0.18055555554746616,0.9999999997518609,2232.0,403,403.0
60,0,0,225,600,0.05,0.9928998860893656,0.0,5806451.611462419,0.9999999995726496,0.5806451611462419,234.0,403,234.0
61,1,0,275,200,0.05,0.12356941412016095,0.5345825296077547,1.2579095134627338,0.12256897330969838,0.6724565755155194,2211.0,403,271.0
62,1,1,101,1800,0.08,0.5805770955041647,0.02783135850019754,12.660397226732513,0.5843621396772173,0.35235732001182196,243.0,403,142.0
63,0,1,225,1600,0.02,0.5721150064075116,0.026729126480387735,12.254130304768559,0.5764192137220877,0.3275434242363416,229.0,403,132.0
64,0,0,301,1200,0.04,0.8046320751340557,0.026178010470482835,36.77802327155061,0.8033126292332685,0.9627791560886404,483.0,403,388.0
65,1,0,11,400,0.77,0.06641773128754538,0.13199228437222396,0.6391826773786761,0.06627680310598894,0.08436724563663343,513.0,403,34.0
66,0,1,75,200,0.07,0.05640228395006938,0.3483053182598979,0.5343133025201355,0.05601194921164959,0.18610421831610316,1339.0,403,75.0
67,1,1,151,800,0.04,0.33369791834719414,0.08321851749564016,4.502475978159388,0.3333333332597498,0.3746898262097544,453.0,403,151.0
68,0,1,225,400,0.01,0.11197430539247828,0.8895012399865114,1.1242254000056089,0.1109887083417519,0.9999999997518609,3631.0,403,403.0
69,1,0,275,1000,0.05,0.47484092323159527,0.09920088178288232,8.079444569431862,0.4729136163290024,0.8014888335480176,683.0,403,323.0
70,1,0,101,1800,0.05,0.2594979375564951,0.2794158170217852,3.125982014935859,0.2576866764086613,0.8734491312969108,1366.0,403,352.0
71,1,0,275,1800,0.06,0.791242798861582,0.019840176356576464,34.39378169747732,0.7925072043825627,0.6823821338257116,347.0,403,275.0
72,1,1,75,200,0.1,0.041082264612564486,0.499311104973841,0.38266114512933724,0.040762308097365675,0.19106699747119923,1889.0,403,77.0
73,1,1,301,800,0.03,0.5284207995615641,0.05263157894591812,10.089310852897736,0.5283950615979272,0.531017369595281,405.0,403,214.0
74,0,0,25,200,0.48,0.15778266766319385,0.03609809864877107,1.7184995861507613,0.1602564101536818,0.06203473943870105,156.0,403,25.0
75,0,0,301,1600,0.04,0.8121574892333615,0.02480022044572058,38.621129070887484,0.8109243695775369,0.9578163769335443,476.0,403,386.0
76,0,0,101,800,0.07,0.9774450972585825,0.0,3002481.388833131,0.9999999991735538,0.3002481388833131,121.0,403,121.0
77,0,0,101,200,0.06,0.05205064772297114,0.7646734637430512,0.48999971226370165,0.05160628844663,0.3746898262097544,2926.0,403,151.0
78,0,1,51,1800,0.09,0.06456938770414894,0.21273077982329208,0.6182160658541436,0.06424242423463729,0.13151364761004625,825.0,403,53.0
79,0,1,151,2000,0.02,0.2037156395842536,0.43841278587934934,2.2809548531998662,0.2021063189467349,0.9999999997518609,1994.0,403,403.0
80,1,1,175,2000,0.03,0.46709218534566166,0.11931661614441123,7.8195454191752445,0.4647713225630691,0.9330024811580638,809.0,403,376.0
81,1,0,125,1600,0.08,0.07614618101064384,0.12730779828803232,0.7406673522603402,0.07599999998479999,0.0942928039468256,500.0,403,38.0
82,0,0,275,1200,0.04,0.8058893527954416,0.026178010470482835,37.06238943086672,0.8045267488056529,0.9702233248212845,486.0,403,391.0
83,1,0,151,400,0.04,0.03411025650260946,0.5034444750481277,0.31544471990366185,0.033844526703657084,0.1588089329630747,1891.0,403,64.0
84,1,1,11,1400,1.05,0.7391863031359872,0.0,272952.85353028466,0.9999999909090911,0.027295285353028463,11.0,403,11.0
85,1,0,151,1200,0.08,0.21711220339821316,0.06530724717373086,2.5077073132752528,0.21782178210632944,0.1637717121181708,303.0,403,66.0
86,1,1,151,1000,0.04,0.38308005515084603,0.08321851749564016,5.5759139597073215,0.38241308785635725,0.4640198510014839,489.0,403,187.0
87,0,1,275,200,0.03,0.35631296683282354,0.07825847340649605,4.978089258686955,0.35600907021405687,0.3895781636750426,441.0,403,157.0
88,1,0,125,200,0.11,0.1383310282961562,0.4312482777505856,1.4327381543607987,0.1372657111280449,0.6178660048094625,1814.0,403,249.0
89,0,0,175,1200,0.03,0.842394130306639,0.01846238633181421,47.981407447715235,0.8419811318768912,0.885856079184651,424.0,403,357.0
90,0,1,11,1000,0.63,0.056387149794328115,0.05015155690134606,0.5442549068063963,0.056994818623318746,0.027295285353028463,193.0,403,11.0
91,1,1,301,400,0.03,0.6047723867875804,0.07329842931735193,13.64283852711805,0.6023916292074153,0.9999999997518609,669.0,403,403.0
92,1,1,51,1800,0.19,0.9492758712263979,0.0,1563275.4338552665,0.9999999984126984,0.15632754338552665,63.0,403,63.0
93,0,0,225,1200,0.05,0.8105215369793537,0.02452466244076813,38.24564101603515,0.8094218413684321,0.93796526031316,467.0,403,378.0
94,0,0,101,1200,0.07,0.9938497791829349,0.0,6153846.152319144,0.9999999995967742,0.6153846152319145,248.0,403,248.0
95,0,0,225,200,0.06,0.12947280476415235,0.06448057315887351,1.3468940530474252,0.13011152411520016,0.08684863521418147,269.0,403,35.0
96,0,1,51,1200,0.08,0.05405071704545678,0.3400385781113244,0.5108162147704169,0.05368098159097538,0.17369727042836294,1304.0,403,70.0
97,0,1,151,400,0.02,0.10571991248592708,0.48443097270640867,1.055188822052897,0.10488798370138044,0.5111662529748967,1964.0,403,206.0
98,1,0,151,1000,0.04,0.06845454204889496,0.24524662440768127,0.6576655526395728,0.0680628272180039,0.16129032254062273,955.0,403,65.0
99,1,1,151,2000,0.04,0.6651321709823349,0.04160925874782008,17.830976155712435,0.6644444442967901,0.7419354836868646,450.0,403,299.0
