,smoothing,normalization,precision,lag_size,fut_size,chunk_size,thres,F1,beta,FPR,RFPR,Prec,Rec,tot_pred,tot_labels,tot_correctly_pred,prc,roc,order
11,0,1,256,800,100,35,0.99,0.11792625521633603,0.1,0.9662756598131482,1.0349012585239536,0.11689516544565616,0.9999999999118165,9701.0,1134,1134.0,0.11689516544686115,0.5168621700879765,20
12,0,0,8,1500,80,9,0.0,0.2037003589239178,1,0.9999999999887209,0.9999998999231057,0.11339999999886599,0.9999999999118165,10000.0,1134,1134.0,0.11334364874299899,0.47616839552323426,8
13,0,0,8,1500,80,9,0.77,0.19533098537428067,0.1,0.018948793142127805,2.0011127280336116,0.20379146909772916,0.037918871248860765,211.0,1134,43.0,0.11334364874299899,0.47616839552323426,8
14,0,0,64,2000,1800,7,0.16,0.22303628928639097,1,0.802165576350077,1.1377929017990203,0.12704062845063163,0.9126984126179277,8147.0,1134,1035.0,0.15843937123928242,0.5264985412834875,1
15,0,0,64,2000,1800,7,0.89,0.5333737399309414,0.1,0.0012406947890678918,17.767527371553427,0.6944444425154321,0.02204585537724463,36.0,1134,25.0,0.15843937123928242,0.5264985412834875,1
16,1,1,512,1000,800,7,0.78,0.21488570016392614,1,0.9027746446999461,1.074484684350765,0.12082601054348828,0.9700176365987638,9104.0,1134,1100.0,0.08322334709486279,0.33638683101048694,1
17,1,1,512,1000,800,7,0.78,0.12188244054486047,0.1,0.9027746446999461,1.074484684350765,0.12082601054348828,0.9700176365987638,9104.0,1134,1100.0,0.08322334709486279,0.33638683101048694,1
18,0,1,32,40,40,25,0.13,0.2524525461563381,1,0.3241597112528292,1.5750934965184689,0.16768027801425775,0.5105820105369857,3453.0,1134,579.0,0.14340723577222592,0.6012056939476293,45
19,0,1,32,40,40,25,0.7000000000000001,0.27964733286575655,0.1,0.002255808707396167,4.690797347598111,0.374999998828125,0.010582010581077423,32.0,1134,12.0,0.14340723577222592,0.6012056939476293,45
20,1,1,256,1000,500,90,0.99,0.2112715227867682,1,0.9549966162761674,1.0471240192438893,0.11811269659287456,0.9999999999118165,9601.0,1134,1134.0,0.11811269659410478,0.5225016918565306,8
21,1,1,256,1000,500,90,0.99,0.11915307673148229,0.1,0.9549966162761674,1.0471240192438893,0.11811269659287456,0.9999999999118165,9601.0,1134,1134.0,0.11811269659410478,0.5225016918565306,8
22,1,1,128,1500,40,9,0.24,0.21274693625014512,1,0.775095871861323,1.0842373557463465,0.12178913737863528,0.8403880069805654,7825.0,1134,953.0,0.09219431742992105,0.4348661095972924,1
23,1,1,128,1500,40,9,0.24,0.12282901017813808,0.1,0.775095871861323,1.0842373557463465,0.12178913737863528,0.8403880069805654,7825.0,1134,953.0,0.09219431742992105,0.4348661095972924,1
24,0,0,16,80,80,25,0.05,0.24557195464135897,1,0.6150462440715649,1.3219347682492328,0.1446274509781235,0.8130511463127821,6375.0,1134,922.0,0.14840058386178345,0.5931317786156496,1
25,0,0,16,80,80,25,0.61,0.3386795106317466,0.1,0.006993006992928118,4.665718112323672,0.37373737335986124,0.03262786595832205,99.0,1134,37.0,0.14840058386178345,0.5931317786156496,1
26,0,1,32,2000,1800,8,0.13,0.24120732374066992,1,0.6279043537037231,1.2906512111632558,0.1416897933989872,0.8104056436675127,6486.0,1134,919.0,0.15121268058621176,0.5960597546619051,3
27,0,1,32,2000,1800,8,0.62,0.23951256718756905,0.1,0.03609293931833867,2.5165219075385044,0.24349881790933833,0.09082892415424788,423.0,1134,103.0,0.15121268058621176,0.5960597546619051,3
28,0,0,16,1200,1200,40,0.02,0.21547709446255672,1,0.909880442128244,1.0767543293904884,0.12105033776289986,0.9797178129647515,9178.0,1134,1111.0,0.09224077873116354,0.42348412240885364,5
29,0,0,16,1200,1200,40,0.02,0.12210995409844647,0.1,0.909880442128244,1.0767543293904884,0.12105033776289986,0.9797178129647515,9178.0,1134,1111.0,0.09224077873116354,0.42348412240885364,5
30,1,0,2,2000,40,1,0.62,0.2216027542738701,1,0.016016241822512788,8.754286200497575,0.5282392024823125,0.14021164019927587,301.0,1134,159.0,0.15149224125466434,0.3428260807293065,5
31,1,0,2,2000,40,1,0.84,0.6408985308997895,0.1,0.001579066095177317,24.57037646796349,0.7586206883472056,0.03880070546395055,58.0,1134,44.0,0.15149224125466434,0.3428260807293065,5
32,1,1,16,2000,100,1,0.2,0.30530335274241843,1,0.27216332054734754,2.0704180683397295,0.20937090431817265,0.5634920634423728,3052.0,1134,639.0,0.30309503255999215,0.6434953934953935,5
33,1,1,16,2000,100,1,0.59,0.9089456223201237,0.1,0.0,899470.899391581,0.9999999990196079,0.08994708993915809,102.0,1134,102.0,0.30309503255999215,0.6434953934953935,5
34,0,0,256,1500,100,2,0.13,0.22585209639139348,1,0.7908865328130962,1.1562492563510234,0.12883588023196874,0.9144620810481073,8049.0,1134,1037.0,0.09904008604893356,0.481507391453628,3
35,0,0,256,1500,100,2,0.13,0.12994115454360797,0.1,0.7908865328130962,1.1562492563510234,0.12883588023196874,0.9144620810481073,8049.0,1134,1037.0,0.09904008604893356,0.481507391453628,3
36,1,1,128,1800,1000,18,0.85,0.2300378079387578,1,0.8484096548516984,1.169321175649873,0.1301029258687394,0.9920634919760084,8647.0,1134,1125.0,0.11419113018773856,0.48512777545035607,8
37,1,1,128,1800,1000,18,0.85,0.13123183954461992,0.1,0.8484096548516984,1.169321175649873,0.1301029258687394,0.9920634919760084,8647.0,1134,1125.0,0.11419113018773856,0.48512777545035607,8
38,0,0,1,1000,500,35,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1134,0.0,0.1134,0.5,1
39,0,0,1,1000,500,35,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1134,0.0,0.1134,0.5,1
40,0,1,8,1800,1000,5,0.05,0.31246519322734523,1,0.556169636808525,1.7805712141557313,0.1854971919361497,0.9902998235458289,6054.0,1134,1123.0,0.17577340761677876,0.7153076911141427,3
41,0,1,8,1800,1000,5,0.33,0.2081223675725139,0.1,0.1986239566862325,2.042268926075248,0.20711391264263335,0.40564373894130124,2221.0,1134,460.0,0.17577340761677876,0.7153076911141427,3
42,1,0,16,1500,1500,9,0.38,0.25461030626072845,1,0.20302278366565504,1.8590271069146294,0.19210053859101883,0.3774250440584281,2228.0,1134,428.0,0.17205340110079206,0.6095006646081915,5
43,1,0,16,1500,1500,9,0.75,0.30591867874542317,0.1,0.039476652379432924,3.507076023842999,0.30966469421900106,0.1384479717690963,507.0,1134,157.0,0.17205340110079206,0.6095006646081915,5
44,1,1,16,1200,100,100,0.01,0.20932162407893193,1,0.9662756598131482,1.0349012585239536,0.11689516544565616,0.9999999999118165,9701.0,1134,1134.0,0.1170761924427008,0.36363636363636365,20
45,1,1,16,1200,100,100,0.01,0.11792625521633603,0.1,0.9662756598131482,1.0349012585239536,0.11689516544565616,0.9999999999118165,9701.0,1134,1134.0,0.1170761924427008,0.36363636363636365,20
46,1,0,8,1500,100,10,0.23,0.24678659342278905,1,0.29517256936278846,1.5774104918743013,0.16788553258607677,0.46560846556740665,3145.0,1134,528.0,0.13496604866247766,0.5533259054764431,5
47,1,0,8,1500,100,10,0.77,0.2039912864509895,0.1,0.013873223550486428,2.161152171211451,0.2165605094162035,0.0299823633130527,157.0,1134,34.0,0.13496604866247766,0.5533259054764431,5
48,1,0,256,1000,80,10,0.73,0.2240556459961165,1,0.8796526054491354,1.1297949227573365,0.126260362983125,0.993827160406188,8926.0,1134,1127.0,0.11191920822259252,0.45971093820556186,5
49,1,0,256,1000,80,10,0.73,0.12736114835045692,0.1,0.8796526054491354,1.1297949227573365,0.126260362983125,0.993827160406188,8926.0,1134,1127.0,0.11191920822259252,0.45971093820556186,5
50,0,1,64,1800,1500,35,0.99,0.2112715227867682,1,0.9549966162761674,1.0471240192438893,0.11811269659287456,0.9999999999118165,9601.0,1134,1134.0,0.11811269659410478,0.5225016918565306,8
51,0,1,64,1800,1500,35,0.99,0.11915307673148229,0.1,0.9549966162761674,1.0471240192438893,0.11811269659287456,0.9999999999118165,9601.0,1134,1134.0,0.11811269659410478,0.5225016918565306,8
52,1,1,128,2000,1000,35,0.99,0.2112715227867682,1,0.9549966162761674,1.0471240192438893,0.11811269659287456,0.9999999999118165,9601.0,1134,1134.0,0.11811269659410478,0.5225016918565306,3
53,1,1,128,2000,1000,35,0.99,0.11915307673148229,0.1,0.9549966162761674,1.0471240192438893,0.11811269659287456,0.9999999999118165,9601.0,1134,1134.0,0.11811269659410478,0.5225016918565306,3
54,0,0,32,1800,1500,80,0.03,0.2115474113559544,1,0.9534175501809901,1.048858283378731,0.11828517784376462,0.9999999999118165,9587.0,1134,1134.0,0.11830985915492957,0.44219490187232124,45
55,0,0,32,1800,1500,80,0.03,0.11932687168711215,0.1,0.9534175501809901,1.048858283378731,0.11828517784376462,0.9999999999118165,9587.0,1134,1134.0,0.11830985915492957,0.44219490187232124,45
56,0,1,16,800,80,10,0.19,0.2397081497006428,1,0.44360478230945627,1.3716386646698122,0.1492537313400551,0.6084656084119519,4623.0,1134,690.0,0.14296834670220915,0.5932856967803204,8
57,0,1,16,800,80,10,0.74,0.2742396913662443,0.1,0.017482517482320294,3.1273189721651673,0.28571428558262013,0.05467372133556669,217.0,1134,62.0,0.14296834670220915,0.5932856967803204,8
58,0,1,4,80,40,18,0.37,0.24913222997953427,1,0.1281299345801023,2.222995197085767,0.22138450992314018,0.28483245147400066,1459.0,1134,323.0,0.14697285760385412,0.5043573511315447,5
59,0,1,4,80,40,18,0.74,0.2742873733386291,0.1,0.04410106022959507,2.999357195475814,0.2772643252722247,0.1322751322634678,541.0,1134,150.0,0.14697285760385412,0.5043573511315447,5
60,1,1,256,2000,1000,18,0.99,0.2112715227867682,1,0.9549966162761674,1.0471240192438893,0.11811269659287456,0.9999999999118165,9601.0,1134,1134.0,0.11811269659410478,0.5225016918565306,20
61,1,1,256,2000,1000,18,0.99,0.11915307673148229,0.1,0.9549966162761674,1.0471240192438893,0.11811269659287456,0.9999999999118165,9601.0,1134,1134.0,0.11811269659410478,0.5225016918565306,20
62,1,1,16,1500,80,20,0.12,0.2338087908382796,1,0.4795849311924251,1.311024645193196,0.14360523665370384,0.6287477953590169,4965.0,1134,713.0,0.11346014865588372,0.5445809168927449,45
63,1,1,16,1500,80,20,0.12,0.14471074840392753,0.1,0.4795849311924251,1.311024645193196,0.14360523665370384,0.6287477953590169,4965.0,1134,713.0,0.11346014865588372,0.5445809168927449,45
64,0,0,128,1200,100,9,0.28,0.21658413775600216,1,0.8472817504980004,1.0928192611467487,0.12263489838679473,0.9259259258442746,8562.0,1134,1050.0,0.10818352096236987,0.5052986639008143,8
65,0,0,128,1200,100,9,0.28,0.12369740213324254,0.1,0.8472817504980004,1.0928192611467487,0.12263489838679473,0.9259259258442746,8562.0,1134,1050.0,0.10818352096236987,0.5052986639008143,8
66,1,0,512,2000,1000,100,0.99,0.2112715227867682,1,0.9549966162761674,1.0471240192438893,0.11811269659287456,0.9999999999118165,9601.0,1134,1134.0,0.11811269659410478,0.5225016918565306,20
67,1,0,512,2000,1000,100,0.99,0.11915307673148229,0.1,0.9549966162761674,1.0471240192438893,0.11811269659287456,0.9999999999118165,9601.0,1134,1134.0,0.11811269659410478,0.5225016918565306,20
68,1,1,128,1500,500,70,0.99,0.2112715227867682,1,0.9549966162761674,1.0471240192438893,0.11811269659287456,0.9999999999118165,9601.0,1134,1134.0,0.11811269659410478,0.5225016918565306,8
69,1,1,128,1500,500,70,0.99,0.11915307673148229,0.1,0.9549966162761674,1.0471240192438893,0.11811269659287456,0.9999999999118165,9601.0,1134,1134.0,0.11811269659410478,0.5225016918565306,8
70,1,1,8,1500,40,2,0.11,0.20816886615555166,1,0.9730430859353367,1.0277036151798007,0.11617662124663275,0.9999999999118165,9761.0,1134,1134.0,0.08228755937206686,0.29751595477401926,8
71,1,1,8,1500,40,2,0.91,0.16601498657229988,0.1,0.007895330475886584,1.7870270005578404,0.18604651141157383,0.014109347441436564,86.0,1134,16.0,0.08228755937206686,0.29751595477401926,8
72,0,1,8,2000,1000,6,0.08,0.3069077133184728,1,0.48996165124644747,1.7872035385547984,0.18605958403248904,0.8756613755841568,5337.0,1134,993.0,0.1739250135029891,0.7117840840959121,8
73,0,1,8,2000,1000,6,0.32,0.20797515280319054,0.1,0.20358673584250409,2.04013149272874,0.20694200350584616,0.41534391530728887,2276.0,1134,471.0,0.1739250135029891,0.7117840840959121,8
74,0,0,8,1000,100,30,0.04,0.21723088119179737,1,0.798669072853613,1.1052336553205953,0.12385548131497333,0.882716049304875,8082.0,1134,1001.0,0.10714494078620218,0.48569943596825316,3
75,0,0,8,1000,100,30,0.85,0.1568735742180451,0.1,0.020189487931195696,1.5287185470711389,0.163551401792733,0.030864197528142484,214.0,1134,35.0,0.10714494078620218,0.48569943596825316,3
76,1,1,2,2000,2000,60,0.2,0.6164170913034768,1,0.02323482968618052,22.657913474200114,0.7434620173420347,0.5264550264086019,803.0,1134,597.0,0.5957826868774466,0.8487105288180555,5
77,1,1,2,2000,2000,60,0.93,0.9200557214760129,0.1,0.0,1022927.6895041509,0.9999999991379311,0.10229276895041509,116.0,1134,116.0,0.5957826868774466,0.8487105288180555,5
78,1,1,32,500,40,2,0.2,0.2217554500980712,1,0.779269117970006,1.135011748621512,0.1267694641035545,0.8844797177350546,7912.0,1134,1003.0,0.13576743097838184,0.47474021398752586,8
79,1,1,32,500,40,2,0.9,0.7188591359626056,0.1,0.0,246913.58022513989,0.9999999964285714,0.024691358022513987,28.0,1134,28.0,0.13576743097838184,0.47474021398752586,8
80,1,1,4,1500,500,20,0.13,0.4785240263027318,1,0.16974960523156157,4.3117741944004,0.355460385423749,0.7319223985245218,2335.0,1134,830.0,0.2965730611918869,0.7831999740601892,8
81,1,1,4,1500,500,20,0.68,0.43162347007726587,0.1,0.013986013985856235,6.368120252282908,0.4488888886893827,0.08906525572406832,225.0,1134,101.0,0.2965730611918869,0.7831999740601892,8
82,0,1,2,1800,1500,60,0.2,0.6164170913034768,1,0.02323482968618052,22.657913474200114,0.7434620173420347,0.5264550264086019,803.0,1134,597.0,0.5957826868774466,0.8487105288180555,3
83,0,1,2,1800,1500,60,0.93,0.9200557214760129,0.1,0.0,1022927.6895041509,0.9999999991379311,0.10229276895041509,116.0,1134,116.0,0.5957826868774466,0.8487105288180555,3
84,1,0,16,800,80,2,0.33,0.28761569663230624,1,0.20584254454990025,2.129158444587403,0.21403962100714732,0.4382716048996233,2322.0,1134,497.0,0.2609767400316854,0.6287463532087187,5
85,1,0,16,800,80,2,0.76,0.8579758776065802,0.1,0.0,564373.8976574626,0.9999999984375001,0.056437389765746256,64.0,1134,64.0,0.2609767400316854,0.6287463532087187,5
86,0,1,2,1200,80,30,0.46,0.339307005239461,1,0.02887435145467094,8.67344328527446,0.5259259258285323,0.25044091708549904,540.0,1134,284.0,0.18841214955397279,0.4243051850578733,20
87,0,1,2,1200,80,30,0.92,0.5264060743118462,0.1,0.0033837130610942508,11.727166649746271,0.5999999992,0.03968253967904034,75.0,1134,45.0,0.18841214955397279,0.4243051850578733,20
88,1,0,256,100,40,15,0.9,0.20721788914180767,1,0.9786826077038271,1.0217816173108891,0.11558454795519738,0.9999999999118165,9811.0,1134,1134.0,0.11972542934193932,0.5233822330596525,8
89,1,0,256,100,40,15,0.9500000000000001,0.17348886773817115,0.1,0.03733363410740657,1.6770417095501207,0.176616915378951,0.06261022927137476,402.0,1134,71.0,0.11972542934193932,0.5233822330596525,8
90,1,1,128,2000,80,90,0.99,0.21142908521802856,1,0.9540942927932089,1.0481143243953193,0.11821119566227237,0.9999999999118165,9593.0,1134,1134.0,0.11821119566350465,0.5229528535980149,5
91,1,1,128,2000,80,90,0.99,0.11925232609312031,0.1,0.9540942927932089,1.0481143243953193,0.11821119566227237,0.9999999999118165,9593.0,1134,1134.0,0.11821119566350465,0.5229528535980149,5
92,0,0,512,100,80,11,0.93,0.2122402954543909,1,0.9494698849430467,1.0532191809852745,0.11871859296358124,0.9999999999118165,9552.0,1134,1134.0,0.11871859296482412,0.483927362959621,8
93,0,0,512,100,80,11,0.93,0.11976358527352653,0.1,0.9494698849430467,1.0532191809852745,0.11871859296358124,0.9999999999118165,9552.0,1134,1134.0,0.11871859296482412,0.483927362959621,8
94,1,1,8,2000,40,90,0.0,0.2037003589239178,1,0.9999999999887209,0.9999998999231057,0.11339999999886599,0.9999999999118165,10000.0,1134,1134.0,0.08038943466122073,0.30334435576371055,20
95,1,1,8,2000,40,90,0.0,0.11440425413423087,0.1,0.9999999999887209,0.9999998999231057,0.11339999999886599,0.9999999999118165,10000.0,1134,1134.0,0.08038943466122073,0.30334435576371055,20
96,1,1,256,1200,800,7,0.42,0.21645931079122718,1,0.9231897135018814,1.08033524924126,0.12140403606567834,0.9973544972665471,9316.0,1134,1131.0,0.09454113465176295,0.4221034839314409,5
97,1,1,256,1200,800,7,0.42,0.12246898747047821,0.1,0.9231897135018814,1.08033524924126,0.12140403606567834,0.9973544972665471,9316.0,1134,1131.0,0.09454113465176295,0.4221034839314409,5
98,0,0,128,2000,1500,12,0.53,0.22947816084990003,1,0.8537108053140794,1.1651590584465188,0.1296998965145487,0.9947089946212778,8697.0,1134,1128.0,0.10972661509545042,0.5138239896304412,3
99,0,0,128,2000,1500,12,0.54,0.13605173697950299,0.1,0.5790660951885961,1.2198073590824399,0.13496208929848422,0.706349206286918,5935.0,1134,801.0,0.10972661509545042,0.5138239896304412,3
100,0,1,8,1800,1200,20,0.26,0.29214683518498447,1,0.23144597337884673,2.076508104923667,0.20985752790874634,0.480599647223933,2597.0,1134,545.0,0.16546099668808048,0.69123250306046,3
101,0,1,8,1800,1200,20,0.26,0.21103456065645443,0.1,0.23144597337884673,2.076508104923667,0.20985752790874634,0.480599647223933,2597.0,1134,545.0,0.16546099668808048,0.69123250306046,3
102,0,0,128,1500,800,8,0.19,0.2251682438693582,1,0.8535980148787097,1.1405191230974743,0.1273062730612626,0.9735449734591229,8672.0,1134,1104.0,0.11441351133104445,0.5359696555933114,20
103,0,0,128,1500,800,8,0.28,0.1307300189437558,0.1,0.34919918790492666,1.1666902582069467,0.12984822933867768,0.4074074073714808,3558.0,1134,462.0,0.11441351133104445,0.5359696555933114,20
104,0,1,8,40,40,100,0.52,0.25391106382621376,1,0.7470110534542407,1.331585197920623,0.14552960908082144,0.9947089946212778,7751.0,1134,1128.0,0.1278241012755302,0.5723020507966745,8
105,0,1,8,40,40,100,0.52,0.14677016023757145,0.1,0.7470110534542407,1.331585197920623,0.14552960908082144,0.9947089946212778,7751.0,1134,1128.0,0.1278241012755302,0.5723020507966745,8
106,1,1,512,1200,500,50,0.99,0.2112715227867682,1,0.9549966162761674,1.0471240192438893,0.11811269659287456,0.9999999999118165,9601.0,1134,1134.0,0.11811269659410478,0.5225016918565306,20
107,1,1,512,1200,500,50,0.99,0.11915307673148229,0.1,0.9549966162761674,1.0471240192438893,0.11811269659287456,0.9999999999118165,9601.0,1134,1134.0,0.11811269659410478,0.5225016918565306,20
108,1,0,64,1000,100,60,0.99,0.20932162407893193,1,0.9662756598131482,1.0349012585239536,0.11689516544565616,0.9999999999118165,9701.0,1134,1134.0,0.11689516544686115,0.5168621700879765,5
109,1,0,64,1000,100,60,0.99,0.11792625521633603,0.1,0.9662756598131482,1.0349012585239536,0.11689516544565616,0.9999999999118165,9701.0,1134,1134.0,0.11689516544686115,0.5168621700879765,5
110,0,0,16,1500,1500,60,0.02,0.2157944621910517,1,0.9296187683179604,1.0757096633819436,0.12094709897481924,0.9999999999118165,9376.0,1134,1134.0,0.08735542791580875,0.3369041352912321,1
111,0,0,16,1500,1500,60,0.02,0.12200899142803463,0.1,0.9296187683179604,1.0757096633819436,0.12094709897481924,0.9999999999118165,9376.0,1134,1134.0,0.08735542791580875,0.3369041352912321,1
112,0,1,4,1200,500,5,0.1,0.48504269278772316,1,0.19196932099941383,4.1710052733032414,0.3478927202931842,0.800705467301525,2610.0,1134,908.0,0.30533316015578976,0.7879499532725339,45
113,0,1,4,1200,500,5,0.65,0.4348346417841402,0.1,0.017369727046950487,6.346020405860946,0.44802867367454163,0.11022927688622317,279.0,1134,125.0,0.30533316015578976,0.7879499532725339,45
114,1,1,64,1800,80,15,0.26,0.2103310578697483,1,0.9604105571739181,1.0412212655515436,0.11752513213682739,0.9999999999118165,9649.0,1134,1134.0,0.11504933380736353,0.504702535616514,1
115,1,1,64,1800,80,15,0.61,0.17207820467624332,0.1,0.02673133318264458,1.6824217640069588,0.17708333327184606,0.044973544969579046,288.0,1134,51.0,0.11504933380736353,0.504702535616514,1
116,0,1,256,2000,1200,10,0.8,0.2225492884302423,1,0.8936386194349916,1.1190204477085244,0.12520702219139662,0.9999999999118165,9057.0,1134,1134.0,0.12412203613895274,0.5024409580861193,20
117,0,1,256,2000,1200,10,0.88,0.1696527634442355,0.1,0.11436950146498567,1.596050700408099,0.16953316951928474,0.18253968252358554,1221.0,1134,207.0,0.12412203613895274,0.5024409580861193,20
118,0,0,64,500,100,10,0.15,0.21314251528624145,1,0.9424768779501186,1.0591625629442902,0.11930860033601065,0.9982363314816369,9488.0,1134,1132.0,0.14063911280014535,0.4855958955421321,8
119,0,0,64,500,100,10,0.84,0.5131903273944419,0.1,0.0043988269794225255,10.424219224181929,0.571428570800628,0.04585537918466884,91.0,1134,52.0,0.14063911280014535,0.4855958955421321,8
120,1,0,128,2000,1200,80,0.99,0.2112715227867682,1,0.9549966162761674,1.0471240192438893,0.11811269659287456,0.9999999999118165,9601.0,1134,1134.0,0.11811269659410478,0.5225016918565306,3
121,1,0,128,2000,1200,80,0.99,0.11915307673148229,0.1,0.9549966162761674,1.0471240192438893,0.11811269659287456,0.9999999999118165,9601.0,1134,1134.0,0.11811269659410478,0.5225016918565306,3
122,1,1,8,1800,1500,7,0.08,0.3057914768894993,1,0.49075118429403614,1.7789375206521425,0.18535854708508973,0.8730158729388874,5341.0,1134,990.0,0.1727051791549656,0.7095623412827714,1
123,1,1,8,1800,1500,7,0.33,0.208294884011393,0.1,0.19884953755697213,2.044386794720297,0.2072841726525502,0.40652557315639104,2224.0,1134,461.0,0.1727051791549656,0.7095623412827714,1
124,1,1,512,800,80,90,0.99,0.21142908521802856,1,0.9540942927932089,1.0481143243953193,0.11821119566227237,0.9999999999118165,9593.0,1134,1134.0,0.11821119566350465,0.5229528535980149,45
125,1,1,512,800,80,90,0.99,0.11925232609312031,0.1,0.9540942927932089,1.0481143243953193,0.11821119566227237,0.9999999999118165,9593.0,1134,1134.0,0.11821119566350465,0.5229528535980149,45
