,smoothing,normalization,wsize,memory,thres,F1,beta,FPR,RFPR,Prec,Rec,tot_pred,tot_labels,tot_correctly_pred
165,0,1,225,1400,0.04,0.9493717741961833,0.1,0.003496503496464059,167.2068580826397,0.9553314119660906,0.5846560846045277,694.0,1134,663.0
166,0,1,125,400,0.11,0.5009683273962157,1,0.0030453417549848255,112.34878319205995,0.9349397588108579,0.3421516754548367,415.0,1134,388.0
167,0,1,125,400,0.12,0.9431533381064136,0.1,0.0,1410934.7441436565,0.9999999993750001,0.14109347441436565,160.0,1134,160.0
168,1,0,225,1200,0.07,0.4163947442010448,1,0.31006090683160314,2.9037922014349267,0.2708222811599251,0.9003527336066708,3770.0,1134,1021.0
169,1,0,225,1200,0.07,0.27271017305557005,0.1,0.31006090683160314,2.9037922014349267,0.2708222811599251,0.9003527336066708,3770.0,1134,1021.0
170,1,0,301,200,0.04,0.2104481578382436,1,0.9597338145616993,1.0419554678012044,0.11759825780236857,0.9999999999118165,9643.0,1134,1134.0
171,1,0,301,200,0.04,0.11863471615755825,0.1,0.9597338145616993,1.0419554678012044,0.11759825780236857,0.9999999999118165,9643.0,1134,1134.0
172,1,0,25,400,0.6,0.30674513971627426,1,0.22885179336534114,2.2079389329752934,0.2202152190537965,0.505291005246447,2602.0,1134,573.0
173,1,0,25,400,0.6,0.2214521975482143,0.1,0.22885179336534114,2.2079389329752934,0.2202152190537965,0.505291005246447,2602.0,1134,573.0
174,0,0,11,1200,0.99,0.5228821316018664,1,0.0431987367466366,10.96198437658357,0.5836956521104679,0.4735449735032147,920.0,1134,537.0
175,0,0,11,1200,1.48,0.6603437015990007,0.1,0.027746447100972856,15.445937362008154,0.6639344261388068,0.42857142853363567,732.0,1134,486.0
176,0,0,201,800,0.07,0.39046075689182363,1,0.3212271599332142,2.651866631598575,0.25327739904946833,0.8518518517767326,3814.0,1134,966.0
177,0,0,201,800,0.07,0.255051808670545,0.1,0.3212271599332142,2.651866631598575,0.25327739904946833,0.8518518517767326,3814.0,1134,966.0
178,0,1,301,1000,0.03,0.7284871803975469,1,0.05459057071898724,14.974359292931515,0.6569808645884492,0.817460317388231,1411.0,1134,927.0
179,0,1,301,1000,0.03,0.6582602516365169,0.1,0.05459057071898724,14.974359292931515,0.6569808645884492,0.817460317388231,1411.0,1134,927.0
180,1,1,75,2000,0.09,0.45161285319835215,1,0.06699751860966616,6.633734953993261,0.4590163934008181,0.44444444440525177,1098.0,1134,504.0
181,1,1,75,2000,0.19,0.9419620594413937,0.1,0.0,1384479.717690963,0.9999999993630574,0.1384479717690963,157.0,1134,157.0
182,1,0,11,200,1.31,0.2856345452953465,1,0.2187006541820584,2.0644607276942337,0.20889432883684642,0.45149911812597004,2451.0,1134,512.0
183,1,0,11,200,1.31,0.21001156865919657,0.1,0.2187006541820584,2.0644607276942337,0.20889432883684642,0.45149911812597004,2451.0,1134,512.0
184,1,1,101,800,0.09,0.4870129424483494,1,0.16117753214345615,4.513735670229662,0.3660159715897952,0.7275132274490729,2254.0,1134,825.0
185,1,1,101,800,0.15,0.9751169194227157,0.1,0.0,2795414.4618346193,0.9999999996845426,0.27954144618346194,317.0,1134,317.0
186,0,1,25,600,0.22,0.40569100718217277,1,0.09327769005083152,4.71747104096277,0.37631975864431977,0.44003527332980286,1326.0,1134,499.0
187,0,1,25,600,0.56,0.8817987454103476,0.1,0.0,687830.6877700326,0.9999999987179488,0.06878306877700326,78.0,1134,78.0
