,smoothing,normalization,wsize,memory,thres,F1,beta,FPR,RFPR,Prec,Rec,tot_pred,tot_labels,tot_correctly_pred,prc,roc,order
149,0,1,225,1400,0.01,0.0864376771515645,0.1,0.8256320836863167,1.211193094937419,0.08565517241261165,0.9999999998389695,7250.0,621,621.0,0.21114295573214548,0.8163525176147897,20
150,0,1,11,1200,0.17,0.15388426283303766,1,0.8505417860150636,1.175721050640014,0.0833557046968677,0.9999999998389695,7450.0,621,621.0,0.09609543960103992,0.528077265805176,8
151,0,1,11,1200,0.6,0.6996514834724276,0.1,0.0,225442.83410218314,0.9999999928571429,0.022544283410218312,14.0,621,14.0,0.09609543960103992,0.528077265805176,8
152,1,1,51,400,0.1,0.4892637537189774,1,0.0453356582383194,11.330738042607962,0.46705710095650704,0.513687600561403,683.0,621,319.0,0.44851895241931367,0.754346712972239,1
153,1,1,51,400,0.17,0.9578233127230019,0.1,0.0,1835748.79197492,0.999999999122807,0.183574879197492,114.0,621,114.0,0.44851895241931367,0.754346712972239,1
154,1,1,251,1800,0.02,0.4495113566276608,1,0.01158301158286732,28.7775293274989,0.6899999997699999,0.3333333332796565,300.0,621,207.0,0.596796095402981,0.9080452923370175,20
155,1,1,251,1800,0.02,0.6827665278144183,0.1,0.01158301158286732,28.7775293274989,0.6899999997699999,0.3333333332796565,300.0,621,207.0,0.596796095402981,0.9080452923370175,20
156,0,1,51,200,0.07,0.16888188903030565,1,0.06850168140405404,2.5388105226700444,0.16413373857687938,0.17391304345025554,658.0,621,108.0,0.118411802420762,0.5539531717652335,20
157,0,1,51,200,0.08,0.3263611981342913,0.1,0.013575787769167073,6.523833224678639,0.33536585345404524,0.08856682768300052,164.0,621,55.0,0.118411802420762,0.5539531717652335,20
158,0,0,275,600,0.01,0.2191635511305632,1,0.341636567438764,1.9513908491066998,0.1311371555232456,0.666666666559313,3157.0,621,414.0,0.19435397839739624,0.7947427491607014,8
159,0,0,275,600,0.01,0.13218848492158028,0.1,0.341636567438764,1.9513908491066998,0.1311371555232456,0.666666666559313,3157.0,621,414.0,0.19435397839739624,0.7947427491607014,8
160,0,1,301,2000,0.01,0.2462331266934658,1,0.473533441269479,2.111782825685601,0.14040244177842184,0.9999999998389695,4423.0,621,621.0,0.3738074569202309,0.9227799227799228,45
161,0,1,301,2000,0.01,0.14160763146309213,0.1,0.473533441269479,2.111782825685601,0.14040244177842184,0.9999999998389695,4423.0,621,621.0,0.3738074569202309,0.9227799227799228,45
162,0,0,301,800,0.01,0.35557716185943916,1,0.13289326192386483,4.422806873982766,0.2548882681386251,0.5877616746235489,1432.0,621,365.0,0.19884868980893133,0.7796425959118807,8
163,0,0,301,800,0.01,0.2563255279298174,0.1,0.13289326192386483,4.422806873982766,0.2548882681386251,0.5877616746235489,1432.0,621,365.0,0.19884868980893133,0.7796425959118807,8
164,0,0,201,600,0.01,0.1432360609694757,1,0.9252708930013044,1.0807644543089656,0.07714285714189885,0.9999999998389695,8050.0,621,621.0,0.16501230444110104,0.7568439006026664,1
165,0,0,201,600,0.01,0.07785421895897579,0.1,0.9252708930013044,1.0807644543089656,0.07714285714189885,0.9999999998389695,8050.0,621,621.0,0.16501230444110104,0.7568439006026664,1
166,0,1,151,2000,0.02,0.19451838493981197,1,0.6405529953837271,1.5611508351855106,0.10773768216329394,0.9999999998389695,5764.0,621,621.0,0.7344504430020196,0.9598982873877684,5
167,0,1,151,2000,0.02,0.10869793947456491,0.1,0.6405529953837271,1.5611508351855106,0.10773768216329394,0.9999999998389695,5764.0,621,621.0,0.7344504430020196,0.9598982873877684,5
168,1,1,301,2000,0.02,0.4365078864488594,1,0.0453356582383194,9.767877622937899,0.43035993733484196,0.4428341384150026,639.0,621,275.0,0.3843715250138294,0.9266244806216757,5
169,1,1,301,2000,0.02,0.4304799024181442,0.1,0.0453356582383194,9.767877622937899,0.43035993733484196,0.4428341384150026,639.0,621,275.0,0.3843715250138294,0.9266244806216757,5
170,1,0,101,800,0.04,0.48288503841552993,1,0.07722007721911546,8.237106884057694,0.38916256153801354,0.636070853359731,1015.0,621,395.0,0.5156282817118973,0.8917693489923504,20
171,1,0,101,800,0.05,0.5711315805627423,0.1,0.019803213351353804,17.482719926712175,0.5748663100067202,0.3462157809426384,374.0,621,215.0,0.5156282817118973,0.8917693489923504,20
172,1,1,101,1400,0.05,0.433196493790947,1,0.13662971727317685,5.598304566712716,0.30216284985355196,0.7648953299895499,1572.0,621,475.0,0.32295493184620544,0.8899404313149053,3
173,1,1,101,1400,0.07,0.37906197640520845,0.1,0.04234649395886977,7.909576849624599,0.3795620437263573,0.33494363923752923,548.0,621,208.0,0.32295493184620544,0.8899404313149053,3
174,0,0,11,1800,0.31,0.1829561448713786,1,0.15767841574096803,1.9403920093872746,0.13049450548554295,0.30595813199581995,1456.0,621,190.0,0.16231343368066098,0.6396195835186018,3
175,0,0,11,1800,0.58,0.8414390664243067,0.1,0.0,499194.8469405484,0.9999999967741935,0.049919484694054835,31.0,621,31.0,0.16231343368066098,0.6396195835186018,3
176,0,0,201,600,0.01,0.1432360609694757,1,0.9252708930013044,1.0807644543089656,0.07714285714189885,0.9999999998389695,8050.0,621,621.0,0.20436039189353794,0.8135109663861417,3
177,0,0,201,600,0.01,0.07785421895897579,0.1,0.9252708930013044,1.0807644543089656,0.07714285714189885,0.9999999998389695,8050.0,621,621.0,0.20436039189353794,0.8135109663861417,3
178,0,0,275,600,0.01,0.19295258675689114,1,0.3857267405606461,1.6573683707005695,0.11362335431844238,0.6392914652754764,3494.0,621,397.0,0.15489781407896097,0.6881378473243831,8
179,0,0,275,600,0.01,0.11455596589310871,0.1,0.3857267405606461,1.6573683707005695,0.11362335431844238,0.6392914652754764,3494.0,621,397.0,0.15489781407896097,0.6881378473243831,8
180,1,0,151,400,0.03,0.6580459274975472,1,0.03898368414448893,18.918638733791962,0.5940337223613446,0.7375201287057134,771.0,621,458.0,0.5158965829379215,0.8736608778684515,20
181,1,0,151,400,0.03,0.5951801156959424,0.1,0.03898368414448893,18.918638733791962,0.5940337223613446,0.7375201287057134,771.0,621,458.0,0.5158965829379215,0.8736608778684515,20
182,1,1,75,1000,0.04,0.1958343055364668,1,0.3919541661428328,1.6803366965520976,0.11501687288765419,0.6586151367699493,3556.0,621,409.0,0.14588642823662223,0.7011840532177138,20
183,1,1,75,1000,0.04,0.11596451005882265,0.1,0.3919541661428328,1.6803366965520976,0.11501687288765419,0.6586151367699493,3556.0,621,409.0,0.14588642823662223,0.7011840532177138,20
184,0,1,251,1400,0.01,0.1577944207302104,1,0.8256320836863167,1.211193094937419,0.08565517241261165,0.9999999998389695,7250.0,621,621.0,0.19874858464312783,0.8206296859873298,20
185,0,1,251,1400,0.01,0.0864376771515645,0.1,0.8256320836863167,1.211193094937419,0.08565517241261165,0.9999999998389695,7250.0,621,621.0,0.19874858464312783,0.8206296859873298,20
186,0,1,25,400,0.12,0.20481248960255827,1,0.12243118694579112,2.4069500341133296,0.1569468267446872,0.2946859902907108,1166.0,621,183.0,0.22167060337703595,0.6541299865283035,5
187,0,1,25,400,0.18,0.8090339531329341,0.1,0.0,402576.4894681842,0.999999996,0.040257648946818415,25.0,621,25.0,0.22167060337703595,0.6541299865283035,5
188,1,1,125,600,0.08,0.34620503120030166,1,0.0,2093397.7452345577,0.9999999992307693,0.20933977452345576,130.0,621,130.0,0.40928103814693934,0.8493667981746523,1
189,1,1,125,600,0.08,0.9639522798708187,0.1,0.0,2093397.7452345577,0.9999999992307693,0.20933977452345576,130.0,621,130.0,0.40928103814693934,0.8493667981746523,1
190,0,1,151,1400,0.02,0.2909952355494395,1,0.3717773072565478,2.6594619222022313,0.17060294525783265,0.9887278581338603,3599.0,621,614.0,0.2544871802743358,0.8387133878017468,3
191,0,1,151,1400,0.02,0.1720121539021778,0.1,0.3717773072565478,2.6594619222022313,0.17060294525783265,0.9887278581338603,3599.0,621,614.0,0.2544871802743358,0.8387133878017468,3
192,1,1,151,800,0.05,0.35071703129661425,1,0.08020924149856509,5.400521866589759,0.294633077733337,0.4331723026677662,913.0,621,269.0,0.29624700706231966,0.8165184820163782,1
193,1,1,151,800,0.05,0.2955689534196674,0.1,0.08020924149856509,5.400521866589759,0.294633077733337,0.4331723026677662,913.0,621,269.0,0.29624700706231966,0.8165184820163782,1
194,0,1,11,200,0.1,0.13691984172366325,1,0.9750902976587983,1.0255459414224357,0.0734911242594853,0.9999999998389695,8450.0,621,621.0,0.06643185827456016,0.4214311486401249,5
195,0,1,11,200,0.58,0.2694576240568136,0.1,0.007099265163692873,5.216950555027854,0.287499999640625,0.037037037031072945,80.0,621,23.0,0.06643185827456016,0.4214311486401249,5
196,1,1,11,1600,0.18,0.16190847162327543,1,0.8007223813575698,1.2488721412486614,0.0880851063817293,0.9999999998389695,7050.0,621,621.0,0.0835509500423652,0.556212694361362,3
197,1,1,11,1600,0.74,0.38034750342999707,0.1,0.0014945821397248152,11.85092473230549,0.4782608674858223,0.017713365536600103,23.0,621,11.0,0.0835509500423652,0.556212694361362,3
198,0,0,125,1000,0.03,0.17190501939609176,1,0.10013700336156263,2.1548556040794535,0.1428571428419129,0.2157809983549467,938.0,621,134.0,0.16736597148820326,0.7672750891544721,5
199,0,0,125,1000,0.03,0.14333669170742006,0.1,0.10013700336156263,2.1548556040794535,0.1428571428419129,0.2157809983549467,938.0,621,134.0,0.16736597148820326,0.7672750891544721,5
200,0,0,51,1400,0.07,0.35982743268640843,1,0.08842944326705157,5.3173331256369485,0.29141716563957915,0.4702093396988391,1002.0,621,292.0,0.21340222409243687,0.7225144399057443,20
201,0,0,51,1400,0.07,0.29251836188472097,0.1,0.08842944326705157,5.3173331256369485,0.29141716563957915,0.4702093396988391,1002.0,621,292.0,0.21340222409243687,0.7225144399057443,20
202,1,0,51,400,0.11,0.29629627097495514,1,0.0,1739130.4345025555,0.9999999990740741,0.17391304345025554,108.0,621,108.0,0.3005736013962796,0.6649367259465436,45
203,1,0,51,400,0.11,0.9550822221603243,0.1,0.0,1739130.4345025555,0.9999999990740741,0.17391304345025554,108.0,621,108.0,0.3005736013962796,0.6649367259465436,45
204,0,0,75,1800,0.05,0.37873749151513897,1,0.044214721633525786,8.303771107302026,0.39108061742863115,0.367149758394984,583.0,621,228.0,0.3234359728331166,0.8495369743616588,1
205,0,0,75,1800,0.06,0.49033743721000356,0.1,0.019554116328066334,12.682027924405409,0.4951768487153772,0.24798711751240143,311.0,621,154.0,0.3234359728331166,0.8495369743616588,1
206,0,0,175,1600,0.01,0.16190847162327543,1,0.8007223813575698,1.2488721412486614,0.0880851063817293,0.9999999998389695,7050.0,621,621.0,0.18801734625358077,0.8045095787031271,1
207,0,0,175,1600,0.01,0.08888765177414334,0.1,0.8007223813575698,1.2488721412486614,0.0880851063817293,0.9999999998389695,7050.0,621,621.0,0.18801734625358077,0.8045095787031271,1
208,1,1,225,600,0.04,0.4075304109986568,1,0.012205754141085991,24.27493339046416,0.6524822692721693,0.29629629624858356,282.0,621,184.0,0.2678706964202777,0.6852117595455604,1
209,1,1,225,600,0.04,0.6448073924059916,0.1,0.012205754141085991,24.27493339046416,0.6524822692721693,0.29629629624858356,282.0,621,184.0,0.2678706964202777,0.6852117595455604,1
210,1,1,251,1000,0.03,0.44697628686032537,1,0.033005355585589674,12.44121651927234,0.4903846152903107,0.4106280192575478,520.0,621,255.0,0.40729676271290005,0.9176107584242226,3
211,1,1,251,1000,0.03,0.4894432602378803,0.1,0.033005355585589674,12.44121651927234,0.4903846152903107,0.4106280192575478,520.0,621,255.0,0.40729676271290005,0.9176107584242226,3
212,0,0,51,1800,0.09,0.4258554796821339,1,0.0,2705314.0092261974,0.9999999994047619,0.27053140092261974,168.0,621,168.0,0.44342584054870154,0.7525702420513078,8
213,0,0,51,1800,0.09,0.9739965525310854,0.1,0.0,2705314.0092261974,0.9999999994047619,0.27053140092261974,168.0,621,168.0,0.44342584054870154,0.7525702420513078,8
214,1,1,125,200,0.03,0.15035795801488722,1,0.21223066384092376,1.4340419858549311,0.09984152138933748,0.30434782603794724,1893.0,621,189.0,0.15957407877939744,0.5869585273512342,45
215,1,1,125,200,0.03,0.10051017921870296,0.1,0.21223066384092376,1.4340419858549311,0.09984152138933748,0.30434782603794724,1893.0,621,189.0,0.15957407877939744,0.5869585273512342,45
216,1,0,75,1000,0.05,0.3996081848633684,1,0.12616764229510316,5.207391515934071,0.2871217452296184,0.6570048308120765,1421.0,621,408.0,0.22191653979029088,0.8232586423329762,8
217,1,0,75,1000,0.05,0.28873111702044957,0.1,0.12616764229510316,5.207391515934071,0.2871217452296184,0.6570048308120765,1421.0,621,408.0,0.22191653979029088,0.8232586423329762,8
218,1,1,201,1400,0.01,0.1577944207302104,1,0.8256320836863167,1.211193094937419,0.08565517241261165,0.9999999998389695,7250.0,621,621.0,0.2688444402784652,0.8697521404393775,8
219,1,1,201,1400,0.01,0.0864376771515645,0.1,0.8256320836863167,1.211193094937419,0.08565517241261165,0.9999999998389695,7250.0,621,621.0,0.2688444402784652,0.8697521404393775,8
220,0,1,225,200,0.01,0.1370558247940595,1,0.9739693610540047,1.0267262371417634,0.07356948228795676,0.9999999998389695,8441.0,621,621.0,0.16128348718914273,0.6032173227124138,8
221,0,1,225,200,0.01,0.0742505439449968,0.1,0.9739693610540047,1.0267262371417634,0.07356948228795676,0.9999999998389695,8441.0,621,621.0,0.16128348718914273,0.6032173227124138,8
222,0,1,125,200,0.02,0.13903889855328927,1,0.7594968240034936,1.0643540023717006,0.07606060605945363,0.8083735908521138,6600.0,621,502.0,0.07873812857904917,0.5007896094852616,20
223,0,1,125,200,0.02,0.07674898880450597,0.1,0.7594968240034936,1.0643540023717006,0.07606060605945363,0.8083735908521138,6600.0,621,502.0,0.07873812857904917,0.5007896094852616,20
224,0,0,151,800,0.02,0.30729163111312485,1,0.20600323825873704,3.228376618664983,0.19980648281568428,0.6650563606014402,2067.0,621,413.0,0.24761257838130363,0.7971109759328553,20
225,0,0,151,800,0.02,0.2012000412146188,0.1,0.20600323825873704,3.228376618664983,0.19980648281568428,0.6650563606014402,2067.0,621,413.0,0.24761257838130363,0.7971109759328553,20
226,0,1,275,800,0.01,0.3116687315162623,1,0.341636567438764,2.92708627366005,0.1846016646794114,0.9999999998389695,3364.0,621,621.0,0.3892611035323663,0.9244772723033593,3
227,0,1,275,800,0.01,0.1861041114280061,0.1,0.341636567438764,2.92708627366005,0.1846016646794114,0.9999999998389695,3364.0,621,621.0,0.3892611035323663,0.9244772723033593,3
228,1,1,11,800,0.15,0.14668712470532003,1,0.8998629966259826,1.1112801531571281,0.0791486107560649,0.9999999998389695,7846.0,621,621.0,0.0716500002531179,0.5082503862307508,1
229,1,1,11,800,0.6,0.1174353328357392,0.1,0.020052310374641273,1.766706865225621,0.12021857916927947,0.035426731073200206,183.0,621,22.0,0.0716500002531179,0.5082503862307508,1
230,1,1,275,2000,0.01,0.17114508562682818,1,0.7491592975370637,1.3348294143096509,0.09358047016133846,0.9999999998389695,6636.0,621,621.0,0.4357804748876578,0.7841462981715436,20
231,1,1,275,2000,0.01,0.09442789934797435,0.1,0.7491592975370637,1.3348294143096509,0.09358047016133846,0.9999999998389695,6636.0,621,621.0,0.4357804748876578,0.7841462981715436,20
232,0,1,75,200,0.03,0.15764735949045666,1,0.7770581641452602,1.2164462317520572,0.08599472604620577,0.9452495972712964,6826.0,621,587.0,0.09973633214242048,0.6050304963348442,45
233,0,1,75,200,0.04,0.09290859184241607,0.1,0.27338398305799744,1.3135301243175848,0.09222497931793942,0.3590982286056203,2418.0,621,223.0,0.09973633214242048,0.6050304963348442,45
234,1,1,75,200,0.07,0.21551722208804175,1,0.0,1207729.4684045527,0.9999999986666668,0.12077294684045525,75.0,621,75.0,0.23762297768419935,0.6159289925068325,45
235,1,1,75,200,0.07,0.9327661861964089,0.1,0.0,1207729.4684045527,0.9999999986666668,0.12077294684045525,75.0,621,75.0,0.23762297768419935,0.6159289925068325,45
236,1,0,51,1400,0.13,0.31249997354789627,1,0.0,1851851.8515536473,0.9999999991304348,0.18518518515536472,115.0,621,115.0,0.3121586706860272,0.6741536166501103,20
237,1,0,51,1400,0.13,0.9582537777052776,0.1,0.0,1851851.8515536473,0.9999999991304348,0.18518518515536472,115.0,621,115.0,0.3121586706860272,0.6741536166501103,20
238,1,1,151,1400,0.03,0.5337361100348496,1,0.1039980072225184,8.206516257516586,0.38827838824994293,0.8534621576725504,1365.0,621,530.0,0.5033879865219038,0.9446446045324026,8
239,1,1,151,1400,0.04,0.49005474914394576,0.1,0.01918047079313513,12.677213950578086,0.49508196705079277,0.24315619963878324,305.0,621,151.0,0.5033879865219038,0.9446446045324026,8
240,1,1,301,400,0.02,0.39363984050975015,1,0.15543654253138078,4.744827967812139,0.26846424382951556,0.7375201287057134,1706.0,621,458.0,0.3357429242029039,0.8732531369277512,5
241,1,1,301,400,0.02,0.2701654221615362,0.1,0.15543654253138078,4.744827967812139,0.26846424382951556,0.7375201287057134,1706.0,621,458.0,0.3357429242029039,0.8732531369277512,5
242,0,0,301,400,0.0,0.1339661184438048,1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.11054258248698169,0.626631038973255,45
243,0,0,301,400,0.0,0.0724578005058431,0.1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.11054258248698169,0.626631038973255,45
244,0,1,225,1000,0.01,0.15018136458237458,1,0.8753269398321668,1.1424301482000456,0.08118708327779857,0.9999999998389695,7649.0,621,621.0,0.33461574051405774,0.8695525820350505,5
245,0,1,225,1000,0.01,0.08193242736928327,0.1,0.8753269398321668,1.1424301482000456,0.08118708327779857,0.9999999998389695,7649.0,621,621.0,0.33461574051405774,0.8695525820350505,5
246,1,1,275,2000,0.01,0.17116867232571004,1,0.7490347490254199,1.3350513679571572,0.09359457422617039,0.9999999998389695,6635.0,621,621.0,0.2792380591981397,0.8634924245022422,45
247,1,1,275,2000,0.01,0.09444211782613651,0.1,0.7490347490254199,1.3350513679571572,0.09359457422617039,0.9999999998389695,6635.0,621,621.0,0.2792380591981397,0.8634924245022422,45
248,0,0,275,1200,0.01,0.24193546147650585,1,0.45211109726675663,2.083622327981695,0.13879003558389585,0.9420289853555509,4215.0,621,585.0,0.20606492877342653,0.8066724307958529,8
249,0,0,275,1200,0.01,0.13997169943147608,0.1,0.45211109726675663,2.083622327981695,0.13879003558389585,0.9420289853555509,4215.0,621,585.0,0.20606492877342653,0.8066724307958529,8
250,0,0,101,1200,0.03,0.45348833550541123,1,0.17112965499849137,5.50476441320129,0.2986217457734241,0.9420289853555509,1959.0,621,585.0,0.5987560467025098,0.9462776741879126,45
251,0,0,101,1200,0.04,0.38728410088929527,0.1,0.04508656121503193,8.178917099097854,0.3874788493422202,0.3687600643528567,591.0,621,229.0,0.5987560467025098,0.9462776741879126,45
252,0,1,251,800,0.01,0.15731474167673132,1,0.8286212479657663,1.2068238433561134,0.08537255980086098,0.9999999998389695,7274.0,621,621.0,0.4853079046387643,0.8954029164407846,3
253,0,1,251,800,0.01,0.08615272599606409,0.1,0.8286212479657663,1.2068238433561134,0.08537255980086098,0.9999999998389695,7274.0,621,621.0,0.4853079046387643,0.8954029164407846,3
254,1,0,151,1600,0.03,0.5656565161146657,1,0.04645659484311301,13.587706521478706,0.512418300586612,0.6312399354861128,765.0,621,392.0,0.49929805225233637,0.8882366638327368,45
255,1,0,151,1600,0.04,0.746918271066894,0.1,0.004359197907530712,43.219298397945714,0.7697368415988574,0.1884057970711102,152.0,621,117.0,0.49929805225233637,0.8882366638327368,45
256,1,1,251,600,0.04,0.3041997313114218,1,0.01569311246711056,13.74995711089588,0.5153846151863904,0.2157809983549467,260.0,621,134.0,0.2606866023449127,0.8044652546756335,1
257,1,1,251,600,0.04,0.5083953972082215,0.1,0.01569311246711056,13.74995711089588,0.5153846151863904,0.2157809983549467,260.0,621,134.0,0.2606866023449127,0.8044652546756335,1
258,1,1,225,1000,0.02,0.31442076466336294,1,0.011458463071223585,18.690885677884925,0.5911111108483951,0.21417069239707398,225.0,621,133.0,0.3667674293930479,0.868026210943462,45
259,1,1,225,1000,0.02,0.5809867172914345,0.1,0.011458463071223585,18.690885677884925,0.5911111108483951,0.21417069239707398,225.0,621,133.0,0.3667674293930479,0.868026210943462,45
260,1,0,225,1600,0.04,0.468283533259605,1,0.02490970232874692,16.226013763248893,0.5565410198322526,0.4041867954260569,451.0,621,251.0,0.4471888844170993,0.9151762461720386,1
261,1,0,225,1600,0.04,0.5544715515297434,0.1,0.02490970232874692,16.226013763248893,0.5565410198322526,0.4041867954260569,451.0,621,251.0,0.4471888844170993,0.9151762461720386,1
262,1,1,75,600,0.04,0.28329929997760206,1,0.2894507410600392,2.7037706736661984,0.17295373664864935,0.78260869552615,2810.0,621,486.0,0.28486068092694466,0.7617432098498017,20
263,1,1,75,600,0.04,0.17429805923553623,0.1,0.2894507410600392,2.7037706736661984,0.17295373664864935,0.78260869552615,2810.0,621,486.0,0.28486068092694466,0.7617432098498017,20
264,0,0,175,1000,0.02,0.1737168185373946,1,0.12429941462044714,1.9950771189222956,0.13368055554395133,0.24798711751240143,1152.0,621,154.0,0.16819512824749783,0.7523492235974705,20
265,0,0,175,1000,0.02,0.13429338168531954,0.1,0.12429941462044714,1.9950771189222956,0.13368055554395133,0.24798711751240143,1152.0,621,154.0,0.16819512824749783,0.7523492235974705,20
266,1,0,301,1600,0.03,0.5452380485717868,1,0.0748536554978845,9.852813981077501,0.43248347493555395,0.7375201287057134,1059.0,621,458.0,0.44532522871879643,0.9393518944711091,1
267,1,0,301,1600,0.03,0.43426173017602265,0.1,0.0748536554978845,9.852813981077501,0.43248347493555395,0.7375201287057134,1059.0,621,458.0,0.44532522871879643,0.9393518944711091,1
268,1,0,151,800,0.03,0.5126475048311007,1,0.032507161539014735,15.059189486194695,0.5380530972499021,0.48953301119331194,565.0,621,304.0,0.4821892196343985,0.8763683539279612,20
269,1,0,151,800,0.03,0.5375254948383322,0.1,0.032507161539014735,15.059189486194695,0.5380530972499021,0.48953301119331194,565.0,621,304.0,0.4821892196343985,0.8763683539279612,20
270,1,0,301,1200,0.02,0.3818635223822439,1,0.1649022294163046,4.482231617223626,0.2574312955548272,0.7391304346635861,1783.0,621,459.0,0.3183575047103575,0.8873989196569841,8
271,1,0,301,1200,0.02,0.2591031446674965,0.1,0.1649022294163046,4.482231617223626,0.2574312955548272,0.7391304346635861,1783.0,621,459.0,0.3183575047103575,0.8873989196569841,8
272,1,1,201,1000,0.02,0.6820026575424712,1,0.04396562461023832,18.459702642518554,0.5880980162674332,0.8115942027678593,857.0,621,504.0,0.5306036487211457,0.9171341247077573,45
273,1,1,201,1000,0.02,0.5897057931102132,0.1,0.04396562461023832,18.459702642518554,0.5880980162674332,0.8115942027678593,857.0,621,504.0,0.5306036487211457,0.9171341247077573,45
274,1,1,11,1800,0.35000000000000003,0.17384010545597584,1,0.32955536180932177,1.5196384552357474,0.10517416299948684,0.5008051528984211,2957.0,621,311.0,0.10212773123001931,0.6038082763187952,3
275,1,1,11,1800,0.81,0.6455525767567579,0.1,0.0,177133.65536600104,0.9999999909090911,0.017713365536600103,11.0,621,11.0,0.10212773123001931,0.6038082763187952,3
276,1,0,225,2000,0.02,0.38617397001617226,1,0.09129405903485746,5.714923450377137,0.306527909147916,0.5217391303507667,1057.0,621,324.0,0.3754987381242296,0.8760587876997414,20
277,1,0,225,2000,0.03,0.5067252234438695,0.1,0.013575787769167073,13.759357346594948,0.5155555553264197,0.18679549111323746,225.0,621,116.0,0.3754987381242296,0.8760587876997414,20
278,1,0,175,1800,0.03,0.4753085957355377,1,0.014945821397248153,24.888440557240678,0.6581196579321597,0.37198067626860215,351.0,621,231.0,0.405553770653363,0.8822992497606803,45
279,1,0,175,1800,0.03,0.6531450359828571,0.1,0.014945821397248153,24.888440557240678,0.6581196579321597,0.37198067626860215,351.0,621,231.0,0.405553770653363,0.8822992497606803,45
280,1,0,101,400,0.04,0.5849297094091599,1,0.06065512517049875,12.15921837949792,0.4846560846047983,0.7375201287057134,945.0,621,458.0,0.4394662717103654,0.9178037985892122,8
281,1,0,101,400,0.04,0.4863068487919252,0.1,0.06065512517049875,12.15921837949792,0.4846560846047983,0.7375201287057134,945.0,621,458.0,0.4394662717103654,0.9178037985892122,8
282,1,1,275,2000,0.01,0.1712158652327369,1,0.7487856520021324,1.3354954967627666,0.09362279511392096,0.9999999998389695,6633.0,621,621.0,0.5562964656706441,0.9350939799747655,20
283,1,1,275,2000,0.01,0.09447056763201209,0.1,0.7487856520021324,1.3354954967627666,0.09362279511392096,0.9999999998389695,6633.0,621,621.0,0.5562964656706441,0.9350939799747655,20
284,0,1,51,1200,0.07,0.36883624436839507,1,0.02565699339860933,11.73660669366872,0.4758269718891025,0.3011272141222018,393.0,621,187.0,0.40051887174567363,0.7540347400094947,3
285,0,1,51,1200,0.08,0.9003660897802611,0.1,0.0,821256.0385150957,0.9999999980392157,0.08212560385150956,51.0,621,51.0,0.40051887174567363,0.7540347400094947,3
286,1,0,101,1200,0.06,0.6645366932589731,1,0.052808568936943474,15.856470442261609,0.5508474575687662,0.837359098093823,944.0,621,520.0,0.7100195812816186,0.9552875857223684,3
287,1,0,101,1200,0.09,0.7167193149198934,0.1,0.012579399676017195,33.53870756616889,0.7217630852006162,0.421900160962657,363.0,621,262.0,0.7100195812816186,0.9552875857223684,3
288,0,0,225,1800,0.01,0.1662427902677607,1,0.7758126790288229,1.2889707760302536,0.09065693430524589,0.9999999998389695,6850.0,621,621.0,0.18914838151097274,0.7499511132049701,1
289,0,0,225,1800,0.01,0.09148056102811554,0.1,0.7758126790288229,1.2889707760302536,0.09065693430524589,0.9999999998389695,6850.0,621,621.0,0.18914838151097274,0.7499511132049701,1
290,0,0,101,1600,0.04,0.30790188122304196,1,0.0,1819645.7323961924,0.9999999991150443,0.18196457323961923,113.0,621,113.0,0.3692669753164346,0.8306095115351777,45
291,0,0,101,1600,0.04,0.9573856257835469,0.1,0.0,1819645.7323961924,0.9999999991150443,0.18196457323961923,113.0,621,113.0,0.3692669753164346,0.8306095115351777,45
292,0,0,301,800,0.01,0.2568806856430956,1,0.08830489475540784,3.5742028932483194,0.21657458561142823,0.3156199677430564,905.0,621,196.0,0.24654058690743746,0.8412684373413686,45
293,0,0,301,800,0.01,0.2172495228152985,0.1,0.08830489475540784,3.5742028932483194,0.21657458561142823,0.3156199677430564,905.0,621,196.0,0.24654058690743746,0.8412684373413686,45
294,0,1,301,600,0.01,0.21963389824392332,1,0.12255573545743485,2.6015944362725927,0.16751269034115795,0.31884057965880186,1182.0,621,198.0,0.30288606181878464,0.8689057721315786,45
295,0,1,301,600,0.01,0.16830353017549304,0.1,0.12255573545743485,2.6015944362725927,0.16751269034115795,0.31884057965880186,1182.0,621,198.0,0.30288606181878464,0.8689057721315786,45
296,1,0,275,200,0.02,0.36384049356168563,1,0.10412255573416213,5.010812744565702,0.2793103448035077,0.5217391303507667,1160.0,621,324.0,0.22338873049910452,0.7250656787823688,20
297,1,0,275,200,0.02,0.28060121040349234,0.1,0.10412255573416213,5.010812744565702,0.2793103448035077,0.5217391303507667,1160.0,621,324.0,0.22338873049910452,0.7250656787823688,20
298,1,0,125,2000,0.06,0.6761972343071596,1,0.037987296051339055,20.050722009068988,0.6079691515928061,0.7616747180738044,778.0,621,473.0,0.6257308127356056,0.9542147838080517,1
299,1,0,125,2000,0.09,0.8929192908875057,0.1,0.0011209366047936116,166.62746810807968,0.9279999992576,0.18679549111323746,125.0,621,116.0,0.6257308127356056,0.9542147838080517,1
