,smoothing,normalization,dimension,wsize,sigma,update_weight,decay_period,thres,F1,FPR,RFPR,Prec,Rec,tot_pred,tot_labels,tot_correctly_pred
45,1.0,1,5,225,0.1,0.1,1400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403,0.0
46,1.0,1,10,11,0.3,0.2,600,0.0,0.18173617287206942,0.9999999999724443,0.9999998997794266,0.0999503968229179,0.9999999997518609,4032.0,403,403.0
47,1.0,0,10,51,0.1,0.001,600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403,0.0
48,0.0,1,10,225,1.0,0.4,1600,0.11,0.321270932775893,0.41306144942372386,2.1866615459308867,0.19538378957620053,0.9032258062274874,1863.0,403,364.0
49,1.0,0,1,125,3.0,0.3,1800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403,0.0
50,1.0,0,10,11,1.5,0.4,1200,0.01,0.18173617287206942,0.9999999999724443,0.9999998997794266,0.0999503968229179,0.9999999997518609,4032.0,403,403.0
51,1.0,1,10,301,0.3,0.2,1400,0.0,0.18173617287206942,0.9999999999724443,0.9999998997794266,0.0999503968229179,0.9999999997518609,4032.0,403,403.0
52,1.0,1,7,225,1.5,0.005,2000,0.37,0.31848336504715336,0.13337007439698623,3.125687215398072,0.257668711616922,0.4168734490280711,652.0,403,168.0
53,0.0,0,10,11,1.5,0.3,1200,0.13,0.18829387981381326,0.8911545880162262,1.052527998703724,0.10465116278780036,0.93796526031316,3612.0,403,378.0
54,1.0,1,10,75,1.5,0.1,200,0.02,0.18173617287206942,0.9999999999724443,0.9999998997794266,0.0999503968229179,0.9999999997518609,4032.0,403,403.0
55,0.0,0,2,301,2.0,0.1,2000,0.05,0.5990049269655741,0.08294295949068771,9.004951920369146,0.49999999991694355,0.7468982628419607,602.0,403,301.0
56,0.0,0,3,125,0.5,0.001,1200,0.39,0.19577360389859821,0.9123725543975648,1.0960433710194395,0.10850834679298578,0.9999999997518609,3714.0,403,403.0
57,1.0,0,4,301,1.0,0.3,800,0.58,0.6233564921860795,0.1341967484118436,7.451739825386284,0.45280898871316755,0.9999999997518609,890.0,403,403.0
58,1.0,0,1,75,0.3,0.3,600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403,0.0
59,0.0,0,6,201,3.0,0.001,2000,0.19,0.18173617287206942,0.9999999999724443,0.9999998997794266,0.0999503968229179,0.9999999997518609,4032.0,403,403.0
60,1.0,1,2,251,5.0,0.2,1200,0.0,0.18173617287206942,0.9999999999724443,0.9999998997794266,0.0999503968229179,0.9999999997518609,4032.0,403,403.0
61,0.0,1,10,175,0.1,0.4,1800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403,0.0
62,0.0,0,4,75,5.0,0.2,1800,0.01,0.18173617287206942,0.9999999999724443,0.9999998997794266,0.0999503968229179,0.9999999997518609,4032.0,403,403.0
63,0.0,0,5,11,3.0,0.1,1000,0.05,0.1851949928312859,0.8313585009415443,1.041674388865989,0.10368389779846454,0.8660049625642667,3366.0,403,349.0
64,1.0,1,9,25,1.5,0.3,1600,0.01,0.18173617287206942,0.9999999999724443,0.9999998997794266,0.0999503968229179,0.9999999997518609,4032.0,403,403.0
65,1.0,1,10,125,0.5,0.1,1400,0.05,0.2542586528693309,0.6514191237075939,1.5351097470846768,0.14564510299437497,0.9999999997518609,2767.0,403,403.0
66,0.0,1,7,75,0.1,0.4,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403,0.0
67,0.0,1,9,275,5.0,0.4,1200,0.05,0.23423421354048213,0.726095343049708,1.3772294115381216,0.13265306122012335,0.9999999997518609,3038.0,403,403.0
68,1.0,0,9,175,5.0,0.005,1400,0.04,0.18173617287206942,0.9999999999724443,0.9999998997794266,0.0999503968229179,0.9999999997518609,4032.0,403,403.0
69,1.0,0,4,25,1.0,0.2,5000,0.02,0.18745560403562497,0.9440617249670967,1.040853730891271,0.10361067503653557,0.9826302727090247,3822.0,403,396.0
70,1.0,0,5,125,0.5,0.3,800,0.18,0.22102423252338657,0.5254891154443239,1.355230112865641,0.13081130354918818,0.7121588087562881,2194.0,403,287.0
71,0.0,1,8,251,3.0,0.3,5000,0.09,0.6695880348237697,0.09809864976307252,9.66261874807469,0.517615176081624,0.9478908186233521,738.0,403,382.0
72,1.0,0,3,25,1.0,0.001,1000,0.02,0.18828929651480958,0.5411959217266136,1.1279126445337664,0.1113122171895334,0.6104218360768183,2210.0,403,246.0
73,0.0,1,8,25,0.1,0.4,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403,0.0
74,0.0,0,4,51,3.0,0.005,1400,0.04,0.19435734792227116,0.8412785891198326,1.0972308401317268,0.1086131386829602,0.9230769228478717,3425.0,403,372.0
75,1.0,1,2,75,1.5,0.4,1200,0.01,0.18359907215542828,0.9875998897495839,1.0125557008211605,0.10107850513917536,0.9999999997518609,3987.0,403,403.0
76,1.0,0,10,175,3.0,0.4,5000,1.17,0.3044982275709162,0.023973546430863225,9.108430102777865,0.502857142569796,0.2183622828242277,175.0,403,88.0
77,1.0,0,2,125,5.0,0.3,2000,0.0,0.18173617287206942,0.9999999999724443,0.9999998997794266,0.0999503968229179,0.9999999997518609,4032.0,403,403.0
78,1.0,1,10,11,1.5,0.3,1200,0.02,0.18221390841530719,0.6944061724801762,1.0470054419652899,0.10415926057219484,0.7270471462215764,2813.0,403,293.0
79,1.0,0,9,275,0.5,0.3,5000,1.24,0.39454349780150333,0.09975199779278722,4.676605814827918,0.34181818175603307,0.4665012405790319,550.0,403,188.0
80,1.0,1,10,225,0.5,0.3,1600,0.39,0.2575757316864409,0.5227335353947993,1.6139624451928434,0.15198927133875775,0.8436724563663344,2237.0,403,340.0
81,0.0,1,8,151,1.0,0.2,7000,0.29,0.2436795398249189,0.6833838522820782,1.4524131386238974,0.13888888888406636,0.9925558310192168,2880.0,403,400.0
82,0.0,1,9,251,0.1,0.1,1600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403,0.0
83,0.0,0,4,151,3.0,0.005,1400,0.12,0.18173617287206942,0.9999999999724443,0.9999998997794266,0.0999503968229179,0.9999999997518609,4032.0,403,403.0
84,0.0,1,7,101,3.0,0.1,5000,0.49,0.2146248340018989,0.14797464865946613,1.8948977768376254,0.1738461538194083,0.2803970222629288,650.0,403,113.0
85,0.0,1,10,75,0.5,0.2,600,0.09,0.22507677420429648,0.7646734637430512,1.3077475764388857,0.12680931402999343,0.9999999997518609,3178.0,403,403.0
86,1.0,1,1,75,1.0,0.2,400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403,0.0
87,1.0,1,10,251,0.1,0.001,7000,0.04,0.19435734921479064,0.9206392945461384,1.0862016177841773,0.10763888888601392,0.9999999997518609,3744.0,403,403.0
88,1.0,0,7,125,0.5,0.001,1800,0.25,0.33573830445243863,0.3656654725719023,2.368297776772465,0.20823389020237268,0.8660049625642667,1676.0,403,349.0
89,1.0,0,5,151,2.0,0.2,1000,0.07,0.18243547458480533,0.9953155138882526,1.004706432611168,0.10037359900123603,0.9999999997518609,4015.0,403,403.0
90,0.0,1,2,275,1.0,0.2,2000,0.06,0.5643212099310564,0.16726370900613768,5.889568509410331,0.3954183266538428,0.9851116622865728,1004.0,403,397.0
91,1.0,0,4,201,0.1,0.001,1800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403,0.0
92,1.0,1,9,175,3.0,0.005,200,0.06,0.1819823722505081,0.9983466519427295,1.0016559855640481,0.10009935419522853,0.9999999997518609,4026.0,403,403.0
93,0.0,1,3,251,0.5,0.3,1800,0.0,0.18173617287206942,0.9999999999724443,0.9999998997794266,0.0999503968229179,0.9999999997518609,4032.0,403,403.0
94,1.0,1,8,225,0.1,0.005,1600,0.28,0.22539147886974428,0.7632956737182889,1.3101081313217555,0.12700913961150304,0.9999999997518609,3173.0,403,403.0
95,0.0,1,6,51,5.0,0.1,1600,0.03,0.18173617287206942,0.9999999999724443,0.9999998997794266,0.0999503968229179,0.9999999997518609,4032.0,403,403.0
96,0.0,0,7,75,1.5,0.005,2000,0.09,0.18255943980082467,0.9944888398733952,1.005541599969093,0.10044865403538264,0.9999999997518609,4012.0,403,403.0
97,0.0,0,10,275,0.5,0.1,1600,0.01,0.18173617287206942,0.9999999999724443,0.9999998997794266,0.0999503968229179,0.9999999997518609,4032.0,403,403.0
98,0.0,0,3,275,0.5,0.001,7000,0.74,0.2595812978451585,0.6335078533856846,1.5785121471759223,0.14914877867693752,0.9999999997518609,2702.0,403,403.0
99,0.0,1,2,125,0.5,0.1,7000,0.19,0.3066092812052302,0.48553320472621847,2.0033738261216074,0.18198700092005632,0.9727047143988325,2154.0,403,392.0
