,smoothing,normalization,wsize,memory,thres,F1,FPR,RFPR,Prec,Rec,tot_pred,tot_labels,tot_correctly_pred
60,1,1,175,800,0.05,0.19607838182466686,0.07734462573075919,2.8106803955782236,0.17857142854780803,0.21739130431281944,756.0,621,135.0
61,0,0,75,1800,0.17,0.22063035280047133,0.0,1239935.5875620071,0.9999999987012987,0.12399355875620072,77.0,621,77.0
62,1,0,101,1400,0.16,0.43319497072213525,0.040229169260926276,10.447364884477325,0.4469178081426511,0.4202898550047843,584.0,621,261.0
63,0,1,225,1400,0.01,0.1577944207302104,0.8256320836863167,1.211193094937419,0.08565517241261165,0.9999999998389695,7250.0,621,621.0
64,0,1,101,800,0.04,0.28925617352526223,0.0,1690821.2557663736,0.9999999990476192,0.16908212557663735,105.0,621,105.0
65,1,1,25,800,0.38,0.0773809383312986,0.003113712791093365,13.44588056945771,0.5098039205690119,0.041867954904691154,51.0,621,26.0
66,1,1,275,400,0.03,0.2738056750476926,0.25793996761417437,2.665738015701262,0.17093674939267667,0.6876006440116585,2498.0,621,427.0
67,0,1,101,1400,0.03,0.323165676540331,0.3026528832942751,3.128533189803451,0.19483101391004537,0.9468599032291691,3018.0,621,588.0
68,1,0,275,1200,0.05,0.35423612456828313,0.2299165524943341,3.7190540761352415,0.2233908287663698,0.8550724636304231,2377.0,621,531.0
69,0,1,11,1600,0.74,0.034214612354124735,0.0013700336280810807,12.928202894639028,0.4999999977272727,0.017713365536600103,22.0,621,11.0
70,0,0,201,800,0.04,0.47206381260101066,0.0061028770705429955,54.61815265348835,0.808593749684143,0.3333333332796565,256.0,621,207.0
71,0,0,201,200,0.05,0.4064293504822481,0.009092041349992626,31.34840777015698,0.7079999997168,0.2850241545434744,250.0,621,177.0
72,1,0,301,200,0.04,0.16329436972889802,0.7253705318131104,1.272046693639522,0.08957323745365682,0.9227053138610781,6397.0,621,573.0
73,1,1,101,2000,0.07,0.2797783692102598,0.0,1626409.017451464,0.999999999009901,0.1626409017451464,101.0,621,101.0
74,1,1,151,200,0.06,0.06411577852501497,0.155810188066312,0.6407726384898201,0.047220106622450866,0.09983896938810967,1313.0,621,62.0
75,1,0,101,1200,0.16,0.5788590103935396,0.028147963631484023,19.736901363427965,0.6042031522584583,0.5555555554660941,571.0,621,345.0
76,1,0,175,1800,0.09,0.60893849828121,0.04670569186640048,15.032255520703199,0.5376078914256958,0.7020933976325132,811.0,621,436.0
77,0,0,151,2000,0.05,0.47972185987977817,0.004359197907530712,76.46491255021164,0.8553719004729868,0.3333333332796565,242.0,621,207.0
78,1,1,251,600,0.03,0.282700383243467,0.17611159546424074,3.0631270368804207,0.19153802171574968,0.5394524958873668,1749.0,621,335.0
79,1,1,51,1800,0.19,0.15178570021391496,0.0,821256.0385150957,0.9999999980392157,0.08212560385150956,51.0,621,51.0
80,0,0,175,1400,0.05,0.3774999651684407,0.003487358326024569,69.72304093909055,0.8435754185231422,0.24315619963878324,179.0,621,151.0
81,1,1,51,800,0.21,0.2868965270708226,0.0,1674718.1961876461,0.9999999990384616,0.16747181961876462,104.0,621,104.0
82,0,1,201,1200,0.01,0.15388426283303766,0.8505417860150636,1.175721050640014,0.0833557046968677,0.9999999998389695,7450.0,621,621.0
83,1,0,101,1600,0.16,0.6709558332313441,0.01270394818766093,46.26569940079609,0.7815845822737506,0.5877616746235489,467.0,621,365.0
84,1,0,301,600,0.05,0.2751518077928571,0.32943081329767804,2.546723365009744,0.16456096019695007,0.8389694040516958,3166.0,621,521.0
85,1,1,275,2000,0.03,0.40824206399379626,0.07659733466089678,6.664283091275019,0.3401287553283124,0.5104669886456575,932.0,621,317.0
86,1,0,251,600,0.06,0.3172158606375876,0.26292190807992377,3.1541960840811933,0.1961157654152279,0.8293075683044594,2626.0,621,515.0
87,1,0,125,800,0.12,0.5027152331537238,0.042844688005444706,12.177423547631141,0.4850299400471512,0.5217391303507667,668.0,621,324.0
88,0,0,75,200,0.16,0.21807745539996343,0.0,1223832.52798328,0.9999999986842106,0.12238325279832798,76.0,621,76.0
89,0,1,201,200,0.01,0.13691984172366325,0.9750902976587983,1.0255459414224357,0.0734911242594853,0.9999999998389695,8450.0,621,621.0
90,1,0,201,1200,0.08,0.5017215512237009,0.11234275750264862,7.310264815862758,0.36118980167413667,0.8212560385150957,1412.0,621,510.0
91,0,0,51,1400,0.25,0.15178570021391496,0.0,821256.0385150957,0.9999999980392157,0.08212560385150956,51.0,621,51.0
92,1,1,51,1200,0.22,0.15999998523259393,0.0,869565.2172512778,0.9999999981481481,0.08695652172512777,54.0,621,54.0
93,1,1,51,1200,0.22,0.15453193220306183,0.0,837359.0980938231,0.9999999980769231,0.08373590980938231,52.0,621,52.0
94,0,1,225,600,0.01,0.14358380169801718,0.922655374256786,1.0838281761071062,0.07734462573075919,0.9999999998389695,8029.0,621,621.0
95,1,1,201,400,0.04,0.23540225802950634,0.1616639681135675,2.549968771822734,0.16473616472556393,0.4122383252154206,1554.0,621,256.0
96,1,1,51,200,0.19,0.15999998523259393,0.0,869565.2172512778,0.9999999981481481,0.08695652172512777,54.0,621,54.0
97,0,1,251,2000,0.01,0.1708155530702096,0.750902976700076,1.3317297942546416,0.09338345864521228,0.9999999998389695,6650.0,621,621.0
98,0,0,225,1800,0.03,0.4752018046883786,0.004981940465749384,66.583768157308,0.837398373643334,0.33172302732178377,246.0,621,206.0
99,0,0,75,800,0.16,0.2507042033537016,0.0,1433172.3025067355,0.9999999988764046,0.14331723025067356,89.0,621,89.0
