,smoothing,normalization,wsize,memory,thres,F1,beta,FPR,RFPR,Prec,Rec,tot_pred,tot_labels,tot_correctly_pred,prc,roc,order
186,0,0,51,400,0.1,0.31850529202375893,1,0.14935243868422837,2.973961730374013,0.24826629677555254,0.44416873438109955,721.0,403,179.0,0.1876477760369536,0.663191877944898,20
187,0,0,51,400,0.11,0.2925776443993761,0.1,0.09010746761945143,3.7176410574495655,0.29220779214454373,0.33498759296898567,462.0,403,135.0,0.1876477760369536,0.663191877944898,20
188,0,1,201,200,0.02,0.19054371797655092,1,0.9435106089571919,1.0598713827605661,0.10530441598888675,0.9999999997518609,3827.0,403,403.0,0.1088937304302948,0.37005593895877364,8
189,0,1,201,200,0.02,0.10624556824903231,0.1,0.9435106089571919,1.0598713827605661,0.10530441598888675,0.9999999997518609,3827.0,403,403.0,0.1088937304302948,0.37005593895877364,8
190,0,1,125,1200,0.02,0.2491499008936377,1,0.6693303940295032,1.4940302416697935,0.14230225988198086,0.9999999997518609,2832.0,403,403.0,0.2185137391728892,0.6889421923066666,45
191,0,1,125,1200,0.02,0.14352103445321363,0.1,0.6693303940295032,1.4940302416697935,0.14230225988198086,0.9999999997518609,2832.0,403,403.0,0.2185137391728892,0.6889421923066666,45
192,1,1,101,400,0.07,0.3508771472128407,1,0.14797464865946613,3.35380137493385,0.271370420587331,0.4962779155096084,737.0,403,200.0,0.1787940291959802,0.5257862121167574,1
193,1,1,101,400,0.07,0.27259349755183243,0.1,0.14797464865946613,3.35380137493385,0.271370420587331,0.4962779155096084,737.0,403,200.0,0.1787940291959802,0.5257862121167574,1
194,0,0,125,1600,0.03,0.2909747043567121,1,0.5411959217266136,1.8477593323053165,0.17025771017447158,0.9999999997518609,2367.0,403,403.0,0.7774524128250582,0.9027615288204272,5
195,0,0,125,1600,0.03,0.17166799211686387,0.1,0.5411959217266136,1.8477593323053165,0.17025771017447158,0.9999999997518609,2367.0,403,403.0,0.7774524128250582,0.9027615288204272,5
196,0,0,251,600,0.01,0.21016947270607642,1,0.8346651970009737,1.1980850328208799,0.11742424242082097,0.9999999997518609,3432.0,403,403.0,0.921204866320871,0.9920946305847506,1
197,0,0,251,600,0.01,0.11845937297776177,0.1,0.8346651970009737,1.1980850328208799,0.11742424242082097,0.9999999997518609,3432.0,403,403.0,0.921204866320871,0.9920946305847506,1
198,1,0,51,1600,0.13,0.5016501202970336,1,0.014053458252574995,26.83812946220893,0.7487684725375525,0.3771712157873024,203.0,403,152.0,0.4488491824184911,0.8094034340134305,1
199,1,0,51,1600,0.13,0.7415348500914404,0.1,0.014053458252574995,26.83812946220893,0.7487684725375525,0.3771712157873024,203.0,403,152.0,0.4488491824184911,0.8094034340134305,1
200,0,0,51,800,0.11,0.565836258155928,1,0.0,3945409.428301387,0.9999999993710692,0.3945409428301387,159.0,403,159.0,0.4839226889996452,0.6756032703196678,1
201,0,0,51,800,0.11,0.9850331853258556,0.1,0.0,3945409.428301387,0.9999999993710692,0.3945409428301387,159.0,403,159.0,0.4839226889996452,0.6756032703196678,1
202,0,0,101,2000,0.05,0.6765188384252661,1,0.0,5111662.529748967,0.9999999995145631,0.5111662529748967,206.0,403,206.0,0.8468557036610319,0.9462326844614688,1
203,0,0,101,2000,0.05,0.990620197009729,0.1,0.0,5111662.529748967,0.9999999995145631,0.5111662529748967,206.0,403,206.0,0.8468557036610319,0.9462326844614688,1
204,0,1,101,1400,0.03,0.2701072152249686,1,0.600165334786438,1.6662072518516493,0.15614103060224174,0.9999999997518609,2581.0,403,403.0,0.13145589178347453,0.5892927595253838,45
205,0,1,101,1400,0.03,0.1574565708500698,0.1,0.600165334786438,1.6662072518516493,0.15614103060224174,0.9999999997518609,2581.0,403,403.0,0.13145589178347453,0.5892927595253838,45
206,0,0,25,1800,0.26,0.5129150908246103,1,0.0,3449131.512791779,0.9999999992805756,0.3449131512791779,139.0,403,139.0,0.4809751541991026,0.7890907748239813,5
207,0,0,25,1800,0.26,0.9815420565246407,0.1,0.0,3449131.512791779,0.9999999992805756,0.3449131512791779,139.0,403,139.0,0.4809751541991026,0.7890907748239813,5
208,1,1,175,200,0.03,0.1914034497922787,1,0.9382750068630953,1.0657854955729653,0.10582983192999397,0.9999999997518609,3808.0,403,403.0,0.10682438190123839,0.332207397399088,3
