,smoothing,normalization,precision,lag_size,fut_size,chunk_size,thres,F1,beta,FPR,RFPR,Prec,Rec,tot_pred,tot_labels,tot_correctly_pred,prc,roc,order
27,0,0,16,800,40,1,0.0,0.0724578005058431,0.1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.05710238199645107,0.40887350985527704,3
28,1,0,256,1500,80,90,0.0,0.1339661184438048,1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.06852231052724686,0.4734100961309938,8
29,1,0,256,1500,80,90,0.0,0.0724578005058431,0.1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.06852231052724686,0.4734100961309938,8
30,0,1,256,1500,1500,15,0.0,0.1339661184438048,1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.058821845860953646,0.36957795302816343,3
31,0,1,256,1500,1500,15,0.0,0.0724578005058431,0.1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.058821845860953646,0.36957795302816343,3
32,1,0,512,1200,800,80,0.0,0.1339661184438048,1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.058821845860953646,0.36957795302816343,45
33,1,0,512,1200,800,80,0.0,0.0724578005058431,0.1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.058821845860953646,0.36957795302816343,45
34,1,1,4,800,800,50,0.0,0.1339661184438048,1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.055502083947576976,0.326511444323506,3
35,1,1,4,800,800,50,0.0,0.0724578005058431,0.1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.055502083947576976,0.326511444323506,3
36,0,1,16,1200,800,7,0.0,0.1339661184438048,1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.0617605808833014,0.3614053845470395,20
37,0,1,16,1200,800,7,0.4,0.09785223922542423,0.1,0.14435172499508842,1.3944281254562658,0.09735202491453644,0.20128824473409207,1284.0,621,125.0,0.0617605808833014,0.3614053845470395,20
38,1,0,8,800,80,60,0.0,0.1339661184438048,1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.06757883995459453,0.4661963105160861,8
39,1,0,8,800,80,60,0.0,0.0724578005058431,0.1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.06757883995459453,0.4661963105160861,8
40,1,1,2,1000,1000,40,0.0,0.1339661184438048,1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.05099846877539661,0.29048613831222525,45
41,1,1,2,1000,1000,40,0.4,0.07764734175536878,0.1,0.041101008842432424,1.0970158248842081,0.07821229048094629,0.045088566820436625,358.0,621,28.0,0.05099846877539661,0.29048613831222525,45
42,0,0,64,2000,1800,20,0.0,0.1339661184438048,1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.058821845860953646,0.36957795302816343,5
43,0,0,64,2000,1800,20,0.0,0.0724578005058431,0.1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.058821845860953646,0.36957795302816343,5
44,1,1,512,40,40,10,0.0,0.1339661184438048,1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.0702844235724332,0.48843854874710413,5
45,1,1,512,40,40,10,0.0,0.0724578005058431,0.1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.0702844235724332,0.48843854874710413,5
46,0,1,512,1000,80,90,0.0,0.1339661184438048,1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.06852231052724686,0.4734100961309938,8
